,news_title,news_details,news_date,source_name
10,"किसान आंदोलन 378 दिन बाद स्थगित, 11 दिसंबर से घर लौटेंगे किसान- SKM",किसान आंदोलन (Farmer Protest End) एक साल तक चले लंबे और सफल संघर्ष के बाद स्थगित कर दिया गया है. 8 दिसंबर को ही केंद्र सरकार (Central Government) के साथ किसानों की बात बन गई थी. क्योंकि तीन नए कृषि कानून वापस (Farm laws Repeal) लेने के बाद किसानों पर दर्ज मुकदमे वापस लेने के लिए भी सरकार मान गई. इसके अलावा एमएसपी (MSP) और बाकी मुद्दों पर भी किसानों के साथ सरकार की सफल बातचीत हुई.,"09 Dec 2021, 3:02 PM IST",The Quint
11,"किसान आंदोलन हो सकता है खत्म, सरकार के नए प्रस्ताव पर बनी सहमति","तीनों कृषि कानूनों को रद्द करने और अपनी तमाम मांगों को लेकर चल रहा किसान आंदोलन (Farmers Protest) आखिरकार खत्म हो सकता है. केंद्र सरकार के नए प्रस्ताव पर किसान संगठनों की सहमति बन गई है, जिसके बाद गुरुवार 9 दिसंबर तक आंदोलन खत्म करने पर फैसला लिया जा सकता है.","08 Dec 2021, 7:59 PM IST",The Quint
12,"सरकार ने MSP पर दिया लिखित भरोसा, आज फिर किसानों की बैठक","केंद्र सरकार ने आंदोलन कर रहे किसानों (Farmers) की सभी मांगों को पूरा करने के लिए लिखित तौर पर आश्वासन दिया है. केन्द्र सरकार द्वारा दिए गए लिखित प्रस्ताव में न्यूनतम समर्थन मूल्य (MSP) की कानूनी गारंटी भी शामिल है.
बुधवार को किसान संगठनों की बैठक में सरकार के प्रस्ताव पर चर्चा हुई, हालांकि फिलहाल कुछ मुद्दों पर गतिरोध के चलते आंदोलन के भविष्य को लेकर फैसला नहीं हो पाया.","08 Dec 2021, 7:19 AM IST",The Quint
13,"राहुल गांधी ने संसद में उठाया 700 किसानों की मौत का मामला, मुआवजे की मांग","संसद (Parliament) के शीतकालीन सत्र के दौरान कांग्रेस नेता राहुल गांधी (Rahul Gandhi) ने किसान आंदोलन और उसमें हुई किसानों की मौत का मुद्दा उठाया. राहुल गांधी ने तीनों कृषि कानूनों की वापसी पर कहा कि, प्रधानमंत्री ने देश से माफी मांगी, लेकिन सरकार की तरफ से किसानों की मौत के आंकड़े से इनकार कर दिया गया.","07 Dec 2021, 4:32 PM IST",The Quint
14,किसान आंदोलन खत्म होगा? आगे की रणनीति पर संयुक्त किसान मोर्चा की आज अहम बैठक,"आखिरकार एक साल बाद संसद में तीन कृषि कानूनों (Farm Laws) को रद्द कर दिया गया, लेकिन किसान आंदोलन अब भी लगातार जारी है. किसान अपनी कुछ और मांगो के साथ दिल्ली की अलग-अलग सरहदों पर विरोध कर रहे हैं. इसी बीच किसान आंदोलन का नेतृत्व कर रहे संयुक्त किसान मोर्चा (Sanyukt Kisan Morcha) ने आज 4 दिसंबर एक अहम बैठक बुलाई है. ये बैठक सिंघू बॉर्डर पर होगी, जिसमें आंदोलन के भविष्य और रणनीति के बारे में फैसला लिया जाएगा.","04 Dec 2021, 3:58 PM IST",The Quint
15,"आंदोलन में जान गंवानेवाले किसानों को नहीं मिलेगा मुआवजा,सरकार ने कहा-डेटा नहीं","केंद्र सरकार (Central Governmnet) ने मंगलवार, 30 नवंबर को कहा कि किसान आंदोलन में मरने वाले किसानों का कोई आंकड़ा नहीं है, इसलिए उन्हें मुआवजा देने का कोई सवाल ही नहीं है. आईएनएस के मुताबिक, ""तीन विवादास्पद कृषि कानूनों को निरस्त करने की मांग को लेकर साल भर के आंदोलन के दौरान मरने वाले किसानों की संख्या से संबंधित कोई डेटा नहीं है और इसलिए वित्तीय सहायता प्रदान करने का कोई सवाल ही नहीं है.""","01 Dec 2021, 3:04 PM IST",The Quint
16,"खालिस्तानी झंडा, महिलाओं से छेड़छाड़ - किसान आंदोलन को लेकर किए गए ये दावे झूठे","प्रधानमंत्री नरेंद्र मोदी (Narendra Modi) ने 19 नवंबर (शुक्रवार) को उन तीनों विवादित कृषि कानूनों को वापस लेने का ऐलान किया, जिनके विरोध में लगातार दिल्ली सीमा पर किसान प्रदर्शन कर रहे थे. केंद्र के इस फैसले को किसानों की बड़ी जीत माना जा रहा है.
हालांकि, जीत के लिए ये संघर्ष आसान नहीं था. कई बार किसान आंदोलन को फेक न्यूज के जरिए बदनाम करने की कोशिश की गई. कभी किसान आंदोलन में शराब बंटने का दावा किया गया तो कभी कॉपी पेस्ट कैंपेन के जरिए ये नैरेटिव बनाने की कोशिश की गई कि आंदोलनकारी महिलाओं के साथ छेड़छाड़ कर रहे हैं. क्विंट की वेबकूफ टीम ने इन दावों की पड़ताल कर सच आप तक पहुंचाया. एक नजर में जानिए ऐसे बड़े भ्रामक दावों के बारे में.","21 Nov 2021, 4:13 PM IST",The Quint
17,"किसान आंदोलन पर SKM- 'जारी रहेंगी महापंचायतें, अगली बैठक 27 नवंबर को'","दिल्ली में प्रदर्शनकारी किसानों ने कहा है कि महापंचायतें (Farmers Protests) पहले की तरह जारी रहेंगी. वहीं, 29 नवंबर को संसद तक होने वाला मार्च भी रद्द नहीं किया गया है. संयुक्त किसान मोर्चा (SKM) नेता बलबीर सिंह राजेवाल ने दिल्ली के सिंघु बॉर्डर से प्रेस कॉन्फ्रेंस में बताया कि किसान आंदोलन के भविष्य पर फैसला लेने के लिए अगली बैठक अब 27 नवंबर को होगी.","21 Nov 2021, 3:31 PM IST",The Quint
18,"खाना भी, दवाई भी: धरना स्थलों पर कुछ लोगों ने किसानों का आंदोलन ऐसे जारी रखा",केंद्र सरकार के विवादस्पद तीन कृषि कानूनों (Farm Laws) से जब हजारों किसानों को लगा कि वे उन्हें बर्बाद कर देंगे तो नवंबर 2020 में उन्होंने राष्ट्रीय राजधानी की ओर मार्च किया. तब एक एक सवाल सामने आया कि इस संघर्ष के दौरान उनकी भूख को कौन मिटाएगा? ठीक तभी जसपाल सिंह ने गाजीपुर बॉर्डर के विरोध स्थल पर लंगर लगाने की सोची.,"20 Nov 2021, 8:52 PM IST",The Quint
19,"कृषि कानूनों को वापस लेने से था इंकार, 4 कारणों से झुकी मोदी सरकार",19 नवंबर को प्रधानमंत्री नरेंद्र मोदी ने देश को संबोधित करते हुए तीनों कृषि कानूनों को वापस लेने का ऐलान किया . लेकिन इस एलान के साथ एक सवाल खड़ा हुआ कि किसान नेताओं के साथ 12 दौर की बैठकों के बावजूद कृषि कानूनों पर टस से मस ना होने वाली मोदी सरकार को अचानक क्यों झुकना पड़ा ?,"20 Nov 2021, 5:36 PM IST",The Quint
20,कृषि कानून वापसीः वो बड़े मौके जब मोदी सरकार ने लिया U-TURN,"प्रधानमंत्री नरेंद्र मोदी (Narendra Modi) ने तीन नए कृषि कानूनों (Three new farm laws) को वापिस लेने का ऐलान कर दिया है. 19 नवंबर को नए कृषि कानूनों को ऐतिहासिक बताने वाली मोदी सरकार ने किसान आंदोलन (farmer Protest) के करीब एक साल बाद यू-टर्न (Modi Government U Turn) ले लिया. 600 से ज्यादा किसानों की जान लीलने वाले कानूनों पर लिया गया मोदी सरकार का यू टर्न पहली बार नहीं है. बीजेपी नेता कहते हैं कि पीएम मोदी कभी अपने फैसलों पर झुकते नहीं, लेकिन कृषि कानून ही नहीं इससे पहले भी कई ऐसा उदाहरण हैं जहां मोदी सरकार ने अपने ही बड़े फैसलों पर यू-टर्न लिया है.","19 Nov 2021, 6:54 PM IST",The Quint
21,"जब कृषि कानूनों को संसद में रद्द किया जाएगा, तब आंदोलन वापस होगा: राकेश टिकैत",किसानों के एक साल के आंदोलन के बाद आखिरकार मोदी सरकार ने किसान बिल वापस लेने का फैसला लिया है. मोदी सरकार के इस फैसले के बाद किसानों के रिएक्शन भी सामने आ रहे हैं.भारतीय किसान यूनियन के नेता राकेश टिकैत (Rakesh Tikait) ने कहा-,"19 Nov 2021, 5:28 PM IST",The Quint
22,"सिंघु बॉर्डर पर बैठे किसान बोले - ""कृषि कानून रद्द होने के बाद ही लौटेंगे घर""",विवादित कृषि कानूनों को आखिरकार रद्द करने का ऐलान कर दिया गया है. प्रधानमंत्री नरेंद्र मोदी ने देश के नाम संबोधन में बताया कि सरकार इन कानूनों को वापस लेने जा रही है. लेकिन पिछले एक साल से आंदोलन कर रहे किसानों का कहना है कि जब तक लिखित में नहीं मिल जाता है वो जश्न नहीं मनाएंगे और दिल्ली की सीमाओं पर बैठे रहेंगे. सिंघु बॉर्डर जाकर हमने कुछ किसानों से पीएम मोदी के इस ऐलान को लेकर बातचीत की.,"19 Nov 2021, 3:56 PM IST",The Quint
23,"600 मौत और किसानों को 'आतंकी' बताने के बाद कृषि कानून वापस,आंदोलन के अहम पड़ाव","प्रधान मंत्री नरेंद्र मोदी (PM Narendra Modi) ने 19 नवंबर को देश के नाम संबोधन के दौरान तीनों विवादास्पद कृषि कानूनों (farm laws)को वापस लेने की घोषणा की है. लगभग 358 दिन पहले, 26 नवंबर 2020 को, किसान विवादास्पद कानूनों का विरोध करते हुए राष्ट्रीय राजधानी की सीमाओं पर एकत्र हुए थे.","19 Nov 2021, 3:21 PM IST",The Quint
24,"करनाल में किसानों का प्रदर्शन जारी, अभी तक नहीं हुई सरकार से बात","हरियाणा (Haryana) में किसानों पर लाठीचार्ज के बाद अपनी मांगों को लेकर करनाल में किसानों का विरोध प्रदर्शन जारी है. किसान नेता राकेश टिकैत ने कहा, ''आगे क्या करना है ये बैठकर तय करेंगे. रात में प्रशासन से बातचीत नहीं हुई थी. प्रशासन अपना काम करे, वे दूसरे गेट का इस्तेमाल कर लें, कई गेट हैं.''","08 Sep 2021, 1:15 PM IST",The Quint
25,मुजफ्फरनगर महापंचायत में किसानों को कुछ सिखाने के लिए नहीं कह रहीं ये पत्रकार,"मुजफ्फरनगर में 5 सितंबर को किसान महापंचायत हुई. इसे कवर करती एक पत्रकार का अपने सहयोगी से बात करते हुए एक वीडियो भ्रामक दावे से वायरल हो रहा है.
जो लोग इस वीडियो को शेयर कर रहे हैं वो रिपोर्टर को फर्जी बताकर दावा कर रहे हैं कि रिपोर्टर अपने सहयोगी से ""प्रदर्शनकारी किसानों को सिखाने"" के लिए कह रही है.","07 Sep 2021, 9:52 PM IST",The Quint
26,किसान महापंचायत के मंच से 'अल्लाहु अकबर' के साथ 'हर-हर महादेव' के नारे भी लगे,सोशल मीडिया पर मुजफ्फरनगर (Muzaffarnagar) में 5 सितंबर को हुई किसान महापंचायत (Kisan Mahapanchayat) का एक वीडियो शेयर कर ये दावा किया जा रहा है कि किसान नेता राकेश टिकैत ने 'अल्लाहु अकबर' के नारे लगवाए. एक खास तरह का नैरेटिव सेट करने के लिए फैलाए जा रहे वीडियो की वेबकूफ टीम ने पड़ताल की. सामने आया कि ये वीडियो अधूरा है. असल में अल्लाहु अकबर के बाद 'हर हर महादेव' के भी नारे लगे थे.,"07 Sep 2021, 8:33 PM IST",The Quint
27,"हरियाणा: करनाल में सचिवालय तक पहुंचे किसान, लाठीचार्ज के विरोध में घेराव","हरियाणा के करनाल (Karnal Farmers Protest) में किसानों पर हुए लाठीचार्ज के खिलाफ किसान महापंचायत बुलाई गई. 7 सितंबर को किसान हजारों की संख्या में करनाल की अनाज मंडी पर जमा हुए. जिसके बाद मिनी सचिवालय को घेरने के लिए मार्च शुरू हुआ. पहले तो पुलिस ने किसान नेताओं को हिरासत में लेकर मार्च रोकने की कोशिश की, लेकिन इसके बाद रणनीति बदलते हुए और किसानों के दबाव में आकर उन्हें छोड़ दिया गया.
जिसके बाद अब किसानों ने मिनी सचिवालय को पूरी तरह से घेर लिया है. किसान नेताओं का कहना है कि वो अब ये तय करेंगे कि कब तक यहां बैठना है.","07 Sep 2021, 7:43 PM IST",The Quint
28,"मुजफ्फरनगर में हुई किसान महापंचायत की नहीं, शामली की 7 महीने पुरानी है ये फोटो","मुजफ्फरनगर में रविवार, 5 सितंबर को किसानों की महापंचायत हुई. जिसमें हजारों किसानों ने हिस्सा लिया. लेकिन इसके तुरंत बाद ही सोशल मीडिया पर भीड़ दिखाती एक फोटो शेयर होने लगी. फोटो को इस महापंचायत की बता शेयर किया जा रहा है.
हालांकि, पड़ताल में हमने पाया कि ये फोटो हाल की नहीं बल्कि करीब 7 महीने पुरानी है और शामली की है, जब तीन विवादास्पद कृषि कानूनों के खिलाफ किसानों ने बैठक की थी.","06 Sep 2021, 7:01 PM IST",The Quint
29,"तस्वीरें: मुजफ्फरनगर महापंचायत से किसानों का शक्ति प्रदर्शन,हजारों का हुजूम",उत्तर प्रदेश और पड़ोसी राज्यों के हजारों की तादाद में किसान 5 सितंबर को (Muzaffarnagar) में ‘किसान महापंचायत’ (Kisan Mahapanchayat) के लिए एकत्रित हुए हैं.संयुक्त किसान मोर्चा के बैनर तले मुजफ्फरनगर के सरकारी इंटर कॉलेज मैदान में आयोजित इस महापंचायत से किसानों ने केंद्र सरकार को स्पष्ट संकेत दिया है कि वे विवादास्पद कृषि कानूनों पर पीछे हटने को तैयार नहीं हैं.,"05 Sep 2021, 6:45 PM IST",The Quint
30,"किसान महापंचायत: मुजफ्फरनगर पहुंचे राकेश टिकैत, किसानों की भारी भीड़ जुटी",नौ महीने से कृषि कानूनों के खिलाफ प्रदर्शन कर रहे किसानों ने आज मुजफ्फरनगर में महापंचायत (Kisan Mahapanchayat) बुलाई है. ये 'किसान महापंचायत' मुजफ्फरनगर के जीआईसी मैदान में बुलाई गई है. इसके लिए हजारों की संख्या में किसान वहां पहुंचे हैं. किसान नेता और भारतीय किसान यूनियन के प्रवक्ता राकेश टिकैत भी मैदान पर पहुंच चुके हैं.,"05 Sep 2021, 1:03 PM IST",The Quint
31,किसानों पर लाठीचार्ज: दुष्यंत चौटाला बोले- 'कोई माला लेकर इंतजार नहीं करेगा',"हरियाणा के करनाल में किसानों पर हुए लाठीचार्ज मामले में अब सरकार बचाव के मूड में है. पुलिस की बर्बरता को लेकर हो रही आलोचना के बीच सरकार ने लाठीचार्ज को सही ठहराने की रणनीति अपना ली है. किसानों का सिर फोड़ने का आदेश देने वाले एसडीएम के खिलाफ जहां पहले एक्शन की बात कही गई थी, वहीं अब सीएम से लेकर डिप्टी सीएम तक उनके बचाव में उतर आए हैं.","31 Aug 2021, 4:21 PM IST",The Quint
32,"करनाल: किसान की मौत, संगठन का आरोप- 'पुलिस लाठीचार्ज में हुआ था घायल'",हरियाणा के करनाल में प्रदर्शन कर रहे किसानों पर पुलिस के लाठीचार्ज (Karnal Lathi Charge) के बाद एक किसान की मौत हो गई है. किसान नेता गुरनाम सिंह चढूनी ने जानकारी दी है कि सुशील काजल नाम के किसान की 28 अगस्त देर रात को मौत हो गई. उन्होंने बताया कि करनाल टोल प्लाजा पर पुलिस के लाठीचार्ज में उन्हें काफी चोट आई थी और देर रात हार्ट अटैक से उनकी मौत हो गई.,"29 Aug 2021, 8:10 PM IST",The Quint
33,"करनाल: SDM के आदेश पर चौटाला- 'किसानों के खिलाफ बयान निंदनीय, कार्रवाई होगी'","हरियाणा के करनाल (Karnal Lathi Charge) में किसानों के विरोध प्रदर्शन के दौरान हुए पुलिस के लाठीचार्ज के बाद राज्य के उप-मुख्यमंत्री दुष्यंत चौटाला की प्रतिक्रिय आई है. करनाल के एसडीएम (SDM) आयुष सिन्हा के निर्देश की निंदा करते हुए दुष्यंत चौटाला ने कहा कि ""आईएएस अधिकारी के खिलाफ कार्रवाई की जाएगी.""","29 Aug 2021, 4:56 PM IST",The Quint
34,"हरियाणा के करनाल में ड्यूटी मजिस्ट्रेट ने दिए सिर फोड़ने के आदेश, कई किसान घायल","केंद्र सरकार के विवादित कृषि कानूनों के चलते किसान पिछले करीब 10 महीने से प्रदर्शन कर रहे हैं. लेकिन बीजेपी शासित हरियाणा में किसानों और पुलिस के बीच पिछले कई महीनों से टकराव होता आया है, किसानों पर लाठीचार्ज और उन्हें गिरफ्तार करने के लगातार आरोप लगते आए हैं. लेकिन अब हरियाणा के करनाल से एक वीडियो सामने आया है, जिसमें डिप्टी मजिस्ट्रेट (SDM) पुलिसकर्मियों को ये आदेश दे रहे हैं कि यहां से कोई भी गुजरे तो उसका सिर फूटा होना चाहिए.","29 Aug 2021, 3:09 PM IST",The Quint
35,"किसानों पर लाठीचार्ज की तुलना जनरल डायर से, क्या बोले टिकैत, योगेंद्र, कांग्रेस","हरियाणा के करनाल में विरोध प्रदर्शन कर रहे किसानों (Farmers Protests) पर पुलिस ने लाठीचार्ज का किया. करनाल में मुख्यमंत्री मनोहर लाल खट्टर (Manohar Lal Khattar) और बीजेपी के तमाम विधायकों और सांसदों की एक बैठक थी, जिसके मद्देनजर किसान प्रदर्शन कर रहे थे. खून से लथपथ किसानों की तस्वीरें सोशल मीडिया पर वायरल हो गई हैं. एक वीडियो सामने आया है, जिसमें SDM पुलिसकर्मियों को ये आदेश दे रहे हैं कि ""यहां से कोई भी गुजरे तो उसका सिर फूटा होना चाहिए.""","28 Aug 2021, 6:41 PM IST",The Quint
36,"किसानों के समर्थन में विपक्ष का जंतर-मंतर तक मार्च, राहुल गांधी भी शामिल","कांग्रेस नेता राहुल गांधी (Rahul Gandhi) समेत विपक्ष के अन्य नेता कृषि कानूनों के खिलाफ विरोध प्रदर्शन कर रहे किसानों से मिलने जंतर-मंतर पहुंचे. बता दें कि विपक्षी पार्टियों ने शुक्रवार को बैठक करके पेगासस जासूसी (Pegasus) मुद्दे, कृषि कानूनों और ईंधन की कीमतों में वृद्धि पर चर्चा की अपनी मांग को जारी रखने का फैसला किया. नेताओं ने जंतर-मंतर पर किसानों के धरने में शामिल होने का भी फैसला किया, किसानों के समर्थन में नेता संसद से जंतर मंतर तक मार्च कर रहे हैं.","06 Aug 2021, 1:13 PM IST",The Quint
37,किसान आंदोलन से जुड़े 183 लोगों को दिल्ली पुलिस ने किया था गिरफ्तार- सरकार,"कृषि कानूनों के खिलाफ देशभर के कई किसान संगठन लगातार प्रदर्शन (Farmers Protest) कर रहे हैं. लेकिन इस प्रदर्शन को लेकर कई किसानों के खिलाफ पिछले एक साल में कई केस दर्ज हुए हैं और उन्हें गिरफ्तार भी किया गया है. अब सरकार ने संसद में इसका जवाब दिया है. राज्यसभा में केंद्रीय गृहमंत्रालय की तरफ से दिए गए जवाब में बताया गया है कि, दिल्ली पुलिस ने किसान आंदोलन से जुड़े करीब 183 लोगों को अब तक गिरफ्तार किया है.","04 Aug 2021, 7:00 PM IST",The Quint
38,राकेश टिकैत के लखनऊ घेरने वाले बयान पर UP BJP का ट्वीट-'योगी बक्कल तार दिया करे',"कृषि कानूनों के खिलाफ पिछले करीब 8 महीने से प्रदर्शन कर रहे किसानों ने अब यूपी को लेकर अपनी रणनीति तैयार कर ली है. हाल ही में किसान नेता राकेश टिकैत (Rakesh Tikait) ने ये ऐलान किया था कि अब लखनऊ को दिल्ली बनाया जाएगा और इसकी सीमाओं को चारों तरफ से घेरा जाएगा. ये संयुक्त किसान मोर्चा का फैसला है, लेकिन अब किसानों की इस चेतावनी पर यूपी बीजेपी की तरफ से एक ट्वीट किया गया है. जो काफी चर्चा में है. जिसमें टिकैत का कार्टून बनाया गया है और योगी के प्रदेश यूपी जाने पर बक्कल तारने की बात कही गई है.","29 Jul 2021, 9:26 PM IST",The Quint
