,news_title,news_details,news_date,source_name
10,"5 प्‍वाइंट न्‍यूज : हिजाब मामले पर सुप्रीम कोर्ट में हुई सुनवाई, 5 खास बातें..","हिजाब मामले पर सुप्रीम कोर्ट में मंगलवार को सुनवाई हुई. सुनवाई के दौरान हिजाब बैन पर दुष्यंत दवे ने कहा कि सरकार की दलील है कि अनुच्छेद 25 और 26 के तहत संरक्षण सिर्फ उनके लिए है, जो धर्म का अभिन्न और अनिवार्य हिस्सा है. ये अभ्यास धार्मिक अभ्यास हो सकता है, लेकिन उस धर्म के अभ्यास का एक अनिवार्य और अभिन्न अंग नहीं है.","मंगलवार सितम्बर 20, 2022 09:45 PM IST",NDTV News
11,"""राष्ट्रपति भी पल्लू से ढकती हैं अपना सिर"" : हिजाब पर जारी विवाद के बीच कर्नाटक नेता का तर्क","कर्नाटक सरकार के 5 फरवरी, 2022 के एक आदेश ने स्कूलों और कॉलेजों में ""समानता, अखंडता और सार्वजनिक व्यवस्था को बिगाड़ने वाले कपड़े"" पहनने पर प्रतिबंध लगा दिया था.","मंगलवार सितम्बर 20, 2022 06:11 PM IST",NDTV News
12,"हिजाब गरिमा का प्रतीक है, जैसे हिंदू महिला साड़ी के साथ सिर ढकती हैं : सुप्रीम कोर्ट में हुई जबरदस्त बहस","सुनवाई जारी है. जस्टिस हेमंत गुप्ता और जस्टिस सुधांशु धूलिया की बेंच ये सुनवाई कर रही है. आज सुनवाई का 8वां दिन है. हिजाब बैन पर  दुष्यंत दवे ने कहा कि सरकार  की दलील है कि अनुच्छेद 25 और 26 के तहत संरक्षण सिर्फ उनके लिए है, जो धर्म का अभिन्न और अनिवार्य हिस्सा है.  ये अभ्यास धार्मिक अभ्यास हो सकता है, लेकिन उस धर्म के अभ्यास का एक अनिवार्य और अभिन्न अंग नहीं है. ये संविधान द्वारा संरक्षित नहीं है, लेकिन सरकार की ये दलील सही नहीं है.","मंगलवार सितम्बर 20, 2022 04:28 PM IST",NDTV News
13,"ईरान में पर्दा बवाल: 22 साल की महिला की मौत पर आक्रोश, महिलाओं ने जलाए हिजाब, काटे बाल",ईरान में हिजाब विवाद ने तूल पकड़ लिया है. 22 वर्षीय महिला महसा अमीनी की मौत के बाद अब महिलाएं हिजाब जलाकर और कुछ महिलाएं अपने बाल काटकर अपना विरोध दर्ज कर रही हैं.,"सोमवार सितम्बर 19, 2022 03:29 PM IST",NDTV News
14,"हिजाब मामला : याचिकाकर्ता के वकील ने कहा- औरंगजेब गलत था, क्या हम उसके जैसा ही बनना चाहते हैं?","कर्नाटक (Karnataka) के हिजाब मामले (Hijab case) पर सुप्रीम कोर्ट (Supreme Court) में सुनवाई हुई. याचिकाकर्ता की तरफ से वकील दुष्यंत दवे ने बहस करते हुए कहा यह उस ड्रेस के बारे में नहीं है, हम सैन्य स्कूलों या नाजी स्कूलों के रेजिमेंट की बात नहीं कर रहे हैं. हम यहां प्री-यूनिवर्सिटी कॉलेजों के बारे मे बात कर रहे हैं. संविधान खुलेपन और स्वतंत्रता की बात करता है जबकि सरकारें पाबंदी की. यहां बात सिर्फ समानता की ही नहीं बल्कि साथ जीवन गुजारने पर भी जताई जाने वाली आपत्तियों पर है.","सोमवार सितम्बर 19, 2022 04:12 PM IST",NDTV News
15,ईरान में हिजाब को लेकर 'मोरल पुलिस' के गिरफ्तार करने के कुछ दिन बाद 22 साल की युवती की मौत,"मोरलिटी पुलिस (Morality police) द्वारा तेहरान (Tehran) में गिरफ्तार किए जाने के बाद कोमा में चली गई एक युवा ईरानी युवती (Iranian woman) की शुक्रवार को मौत हो गई. राज्य मीडिया के मुताबिक युवती के परिवार और सामाजिक कार्यकर्ताओं ने उसकी ""संदिग्ध"" मौत के लिए जिम्मेदार लोगों के खिलाफ कार्रवाई करने और न्याय की गुहार लगाई है. पुलिस ने 22 साल की महसा अमिनी को मंगलवार को तब हिरासत में लिया था जब वे अपने परिवार के साथ ईरान की राजधानी तेहरान की यात्रा पर थीं. इस इस्लामी गणतंत्र में पुलिस महिलाओं के लिए सख्त ड्रेस कोड लागू कराने के लिए जिम्मेदार है. महिलाओं को सार्वजनिक स्थानों पर हेडस्कार्फ़ पहनना अनिवार्य है.","शनिवार सितम्बर 17, 2022 10:22 AM IST",NDTV News
16,"आप अरबी में दलीलें क्यों दे रहे, हम नहीं समझते : हिजाब मामले में सुनवाई के दौरान सुप्रीम कोर्ट",सीनियर एडवोकेट दुष्यंत दवे ने बहस आज खत्म करने के अदालत के अनुरोध को नहीं माना और कहा कि वो याचिकाकर्ताओं के वकीलों की दलीलें पूरी होने के बाद बहस करेंगे.,"गुरुवार सितम्बर 15, 2022 03:29 PM IST",NDTV News
17,"""जजों को धर्म के मामलों में न्यायविद नहीं बनना चाहिए"" : हिजाब मामले पर SC में सुनवाई के दौरान हुई जबरदस्त बहस","याचिकाकर्ताओं में से एक के वकील आदित्य सोंधी ने दलील दी कि एक छात्रा को सिर्फ इसलिए कि वह हिजाब पहनती है, एक कक्षा के अंदर अनुमति न देना भी अनुच्छेद 15 का उल्लंघन है (राज्य जाति, लिंग, धर्म के आधार पर किसी के साथ भेदभाव नहीं करेगा ).","बुधवार सितम्बर 21, 2022 07:28 AM IST",NDTV News
18,5 प्वाइंट न्यूज : सुप्रीम कोर्ट में हिजाब मामले की सुनवाई से जुड़ी 5 सबसे अहम बातें,हिजाब प्रतिबंध विवाद को लेकर सुप्रीम कोर्ट में बहस चल रही है. सोमवार को वरिष्ठ वकील सलमान खुर्शीद (Salman Khurshid)  ने कहा कि इस्लाम में अनिवार्य और गैर-अनिवार्य जैसी कोई बात नहीं है. कुरान में जो कुछ है वह अनिवार्य है और पैगंबर ने जो व्याख्या की है वह भी अनिवार्य है. ,"सोमवार सितम्बर 12, 2022 10:53 PM IST",NDTV News
19,"""कुरान में जो कुछ है वह अनिवार्य है"": हिजाब मुद्दे पर सुनवाई के दौरान SC में सलमान खुर्शीद",सुप्रीम कोर्ट में हिजाब मामले में सुनवाई के दौरान वकील सलमान खुर्शीद ने कहा कि इस्लाम में अनिवार्य और गैर-अनिवार्य जैसा कोई बात नहीं है. कुरान में जो कुछ है वह अनिवार्य है और पैगंबर ने जो व्याख्या की है वह भी अनिवार्य है.,"सोमवार सितम्बर 12, 2022 05:38 PM IST",NDTV News
20,"5 प्‍वाइंट न्‍यूज : हिजाब मामले पर सुप्रीम कोर्ट में हुई सुनवाई, 5 खास बातें..","हिजाब मामले पर सुप्रीम कोर्ट में मंगलवार को सुनवाई हुई. सुनवाई के दौरान हिजाब बैन पर दुष्यंत दवे ने कहा कि सरकार की दलील है कि अनुच्छेद 25 और 26 के तहत संरक्षण सिर्फ उनके लिए है, जो धर्म का अभिन्न और अनिवार्य हिस्सा है. ये अभ्यास धार्मिक अभ्यास हो सकता है, लेकिन उस धर्म के अभ्यास का एक अनिवार्य और अभिन्न अंग नहीं है.","मंगलवार सितम्बर 20, 2022 09:45 PM IST",NDTV News
21,"""राष्ट्रपति भी पल्लू से ढकती हैं अपना सिर"" : हिजाब पर जारी विवाद के बीच कर्नाटक नेता का तर्क","कर्नाटक सरकार के 5 फरवरी, 2022 के एक आदेश ने स्कूलों और कॉलेजों में ""समानता, अखंडता और सार्वजनिक व्यवस्था को बिगाड़ने वाले कपड़े"" पहनने पर प्रतिबंध लगा दिया था.","मंगलवार सितम्बर 20, 2022 06:11 PM IST",NDTV News
22,"हिजाब गरिमा का प्रतीक है, जैसे हिंदू महिला साड़ी के साथ सिर ढकती हैं : सुप्रीम कोर्ट में हुई जबरदस्त बहस","सुनवाई जारी है. जस्टिस हेमंत गुप्ता और जस्टिस सुधांशु धूलिया की बेंच ये सुनवाई कर रही है. आज सुनवाई का 8वां दिन है. हिजाब बैन पर  दुष्यंत दवे ने कहा कि सरकार  की दलील है कि अनुच्छेद 25 और 26 के तहत संरक्षण सिर्फ उनके लिए है, जो धर्म का अभिन्न और अनिवार्य हिस्सा है.  ये अभ्यास धार्मिक अभ्यास हो सकता है, लेकिन उस धर्म के अभ्यास का एक अनिवार्य और अभिन्न अंग नहीं है. ये संविधान द्वारा संरक्षित नहीं है, लेकिन सरकार की ये दलील सही नहीं है.","मंगलवार सितम्बर 20, 2022 04:28 PM IST",NDTV News
23,"ईरान में पर्दा बवाल: 22 साल की महिला की मौत पर आक्रोश, महिलाओं ने जलाए हिजाब, काटे बाल",ईरान में हिजाब विवाद ने तूल पकड़ लिया है. 22 वर्षीय महिला महसा अमीनी की मौत के बाद अब महिलाएं हिजाब जलाकर और कुछ महिलाएं अपने बाल काटकर अपना विरोध दर्ज कर रही हैं.,"सोमवार सितम्बर 19, 2022 03:29 PM IST",NDTV News
24,"हिजाब मामला : याचिकाकर्ता के वकील ने कहा- औरंगजेब गलत था, क्या हम उसके जैसा ही बनना चाहते हैं?","कर्नाटक (Karnataka) के हिजाब मामले (Hijab case) पर सुप्रीम कोर्ट (Supreme Court) में सुनवाई हुई. याचिकाकर्ता की तरफ से वकील दुष्यंत दवे ने बहस करते हुए कहा यह उस ड्रेस के बारे में नहीं है, हम सैन्य स्कूलों या नाजी स्कूलों के रेजिमेंट की बात नहीं कर रहे हैं. हम यहां प्री-यूनिवर्सिटी कॉलेजों के बारे मे बात कर रहे हैं. संविधान खुलेपन और स्वतंत्रता की बात करता है जबकि सरकारें पाबंदी की. यहां बात सिर्फ समानता की ही नहीं बल्कि साथ जीवन गुजारने पर भी जताई जाने वाली आपत्तियों पर है.","सोमवार सितम्बर 19, 2022 04:12 PM IST",NDTV News
25,ईरान में हिजाब को लेकर 'मोरल पुलिस' के गिरफ्तार करने के कुछ दिन बाद 22 साल की युवती की मौत,"मोरलिटी पुलिस (Morality police) द्वारा तेहरान (Tehran) में गिरफ्तार किए जाने के बाद कोमा में चली गई एक युवा ईरानी युवती (Iranian woman) की शुक्रवार को मौत हो गई. राज्य मीडिया के मुताबिक युवती के परिवार और सामाजिक कार्यकर्ताओं ने उसकी ""संदिग्ध"" मौत के लिए जिम्मेदार लोगों के खिलाफ कार्रवाई करने और न्याय की गुहार लगाई है. पुलिस ने 22 साल की महसा अमिनी को मंगलवार को तब हिरासत में लिया था जब वे अपने परिवार के साथ ईरान की राजधानी तेहरान की यात्रा पर थीं. इस इस्लामी गणतंत्र में पुलिस महिलाओं के लिए सख्त ड्रेस कोड लागू कराने के लिए जिम्मेदार है. महिलाओं को सार्वजनिक स्थानों पर हेडस्कार्फ़ पहनना अनिवार्य है.","शनिवार सितम्बर 17, 2022 10:22 AM IST",NDTV News
26,"आप अरबी में दलीलें क्यों दे रहे, हम नहीं समझते : हिजाब मामले में सुनवाई के दौरान सुप्रीम कोर्ट",सीनियर एडवोकेट दुष्यंत दवे ने बहस आज खत्म करने के अदालत के अनुरोध को नहीं माना और कहा कि वो याचिकाकर्ताओं के वकीलों की दलीलें पूरी होने के बाद बहस करेंगे.,"गुरुवार सितम्बर 15, 2022 03:29 PM IST",NDTV News
27,"""जजों को धर्म के मामलों में न्यायविद नहीं बनना चाहिए"" : हिजाब मामले पर SC में सुनवाई के दौरान हुई जबरदस्त बहस","याचिकाकर्ताओं में से एक के वकील आदित्य सोंधी ने दलील दी कि एक छात्रा को सिर्फ इसलिए कि वह हिजाब पहनती है, एक कक्षा के अंदर अनुमति न देना भी अनुच्छेद 15 का उल्लंघन है (राज्य जाति, लिंग, धर्म के आधार पर किसी के साथ भेदभाव नहीं करेगा ).","बुधवार सितम्बर 21, 2022 07:28 AM IST",NDTV News
28,5 प्वाइंट न्यूज : सुप्रीम कोर्ट में हिजाब मामले की सुनवाई से जुड़ी 5 सबसे अहम बातें,हिजाब प्रतिबंध विवाद को लेकर सुप्रीम कोर्ट में बहस चल रही है. सोमवार को वरिष्ठ वकील सलमान खुर्शीद (Salman Khurshid)  ने कहा कि इस्लाम में अनिवार्य और गैर-अनिवार्य जैसी कोई बात नहीं है. कुरान में जो कुछ है वह अनिवार्य है और पैगंबर ने जो व्याख्या की है वह भी अनिवार्य है. ,"सोमवार सितम्बर 12, 2022 10:53 PM IST",NDTV News
29,"""कुरान में जो कुछ है वह अनिवार्य है"": हिजाब मुद्दे पर सुनवाई के दौरान SC में सलमान खुर्शीद",सुप्रीम कोर्ट में हिजाब मामले में सुनवाई के दौरान वकील सलमान खुर्शीद ने कहा कि इस्लाम में अनिवार्य और गैर-अनिवार्य जैसा कोई बात नहीं है. कुरान में जो कुछ है वह अनिवार्य है और पैगंबर ने जो व्याख्या की है वह भी अनिवार्य है.,"सोमवार सितम्बर 12, 2022 05:38 PM IST",NDTV News
30,"5 प्‍वाइंट न्‍यूज : हिजाब मामले पर सुप्रीम कोर्ट में हुई सुनवाई, 5 खास बातें..","हिजाब मामले पर सुप्रीम कोर्ट में मंगलवार को सुनवाई हुई. सुनवाई के दौरान हिजाब बैन पर दुष्यंत दवे ने कहा कि सरकार की दलील है कि अनुच्छेद 25 और 26 के तहत संरक्षण सिर्फ उनके लिए है, जो धर्म का अभिन्न और अनिवार्य हिस्सा है. ये अभ्यास धार्मिक अभ्यास हो सकता है, लेकिन उस धर्म के अभ्यास का एक अनिवार्य और अभिन्न अंग नहीं है.","मंगलवार सितम्बर 20, 2022 09:45 PM IST",NDTV News
31,"""राष्ट्रपति भी पल्लू से ढकती हैं अपना सिर"" : हिजाब पर जारी विवाद के बीच कर्नाटक नेता का तर्क","कर्नाटक सरकार के 5 फरवरी, 2022 के एक आदेश ने स्कूलों और कॉलेजों में ""समानता, अखंडता और सार्वजनिक व्यवस्था को बिगाड़ने वाले कपड़े"" पहनने पर प्रतिबंध लगा दिया था.","मंगलवार सितम्बर 20, 2022 06:11 PM IST",NDTV News
32,"हिजाब गरिमा का प्रतीक है, जैसे हिंदू महिला साड़ी के साथ सिर ढकती हैं : सुप्रीम कोर्ट में हुई जबरदस्त बहस","सुनवाई जारी है. जस्टिस हेमंत गुप्ता और जस्टिस सुधांशु धूलिया की बेंच ये सुनवाई कर रही है. आज सुनवाई का 8वां दिन है. हिजाब बैन पर  दुष्यंत दवे ने कहा कि सरकार  की दलील है कि अनुच्छेद 25 और 26 के तहत संरक्षण सिर्फ उनके लिए है, जो धर्म का अभिन्न और अनिवार्य हिस्सा है.  ये अभ्यास धार्मिक अभ्यास हो सकता है, लेकिन उस धर्म के अभ्यास का एक अनिवार्य और अभिन्न अंग नहीं है. ये संविधान द्वारा संरक्षित नहीं है, लेकिन सरकार की ये दलील सही नहीं है.","मंगलवार सितम्बर 20, 2022 04:28 PM IST",NDTV News
33,"ईरान में पर्दा बवाल: 22 साल की महिला की मौत पर आक्रोश, महिलाओं ने जलाए हिजाब, काटे बाल",ईरान में हिजाब विवाद ने तूल पकड़ लिया है. 22 वर्षीय महिला महसा अमीनी की मौत के बाद अब महिलाएं हिजाब जलाकर और कुछ महिलाएं अपने बाल काटकर अपना विरोध दर्ज कर रही हैं.,"सोमवार सितम्बर 19, 2022 03:29 PM IST",NDTV News
34,"हिजाब मामला : याचिकाकर्ता के वकील ने कहा- औरंगजेब गलत था, क्या हम उसके जैसा ही बनना चाहते हैं?","कर्नाटक (Karnataka) के हिजाब मामले (Hijab case) पर सुप्रीम कोर्ट (Supreme Court) में सुनवाई हुई. याचिकाकर्ता की तरफ से वकील दुष्यंत दवे ने बहस करते हुए कहा यह उस ड्रेस के बारे में नहीं है, हम सैन्य स्कूलों या नाजी स्कूलों के रेजिमेंट की बात नहीं कर रहे हैं. हम यहां प्री-यूनिवर्सिटी कॉलेजों के बारे मे बात कर रहे हैं. संविधान खुलेपन और स्वतंत्रता की बात करता है जबकि सरकारें पाबंदी की. यहां बात सिर्फ समानता की ही नहीं बल्कि साथ जीवन गुजारने पर भी जताई जाने वाली आपत्तियों पर है.","सोमवार सितम्बर 19, 2022 04:12 PM IST",NDTV News
35,ईरान में हिजाब को लेकर 'मोरल पुलिस' के गिरफ्तार करने के कुछ दिन बाद 22 साल की युवती की मौत,"मोरलिटी पुलिस (Morality police) द्वारा तेहरान (Tehran) में गिरफ्तार किए जाने के बाद कोमा में चली गई एक युवा ईरानी युवती (Iranian woman) की शुक्रवार को मौत हो गई. राज्य मीडिया के मुताबिक युवती के परिवार और सामाजिक कार्यकर्ताओं ने उसकी ""संदिग्ध"" मौत के लिए जिम्मेदार लोगों के खिलाफ कार्रवाई करने और न्याय की गुहार लगाई है. पुलिस ने 22 साल की महसा अमिनी को मंगलवार को तब हिरासत में लिया था जब वे अपने परिवार के साथ ईरान की राजधानी तेहरान की यात्रा पर थीं. इस इस्लामी गणतंत्र में पुलिस महिलाओं के लिए सख्त ड्रेस कोड लागू कराने के लिए जिम्मेदार है. महिलाओं को सार्वजनिक स्थानों पर हेडस्कार्फ़ पहनना अनिवार्य है.","शनिवार सितम्बर 17, 2022 10:22 AM IST",NDTV News
36,"आप अरबी में दलीलें क्यों दे रहे, हम नहीं समझते : हिजाब मामले में सुनवाई के दौरान सुप्रीम कोर्ट",सीनियर एडवोकेट दुष्यंत दवे ने बहस आज खत्म करने के अदालत के अनुरोध को नहीं माना और कहा कि वो याचिकाकर्ताओं के वकीलों की दलीलें पूरी होने के बाद बहस करेंगे.,"गुरुवार सितम्बर 15, 2022 03:29 PM IST",NDTV News
37,"""जजों को धर्म के मामलों में न्यायविद नहीं बनना चाहिए"" : हिजाब मामले पर SC में सुनवाई के दौरान हुई जबरदस्त बहस","याचिकाकर्ताओं में से एक के वकील आदित्य सोंधी ने दलील दी कि एक छात्रा को सिर्फ इसलिए कि वह हिजाब पहनती है, एक कक्षा के अंदर अनुमति न देना भी अनुच्छेद 15 का उल्लंघन है (राज्य जाति, लिंग, धर्म के आधार पर किसी के साथ भेदभाव नहीं करेगा ).","बुधवार सितम्बर 21, 2022 07:28 AM IST",NDTV News
38,5 प्वाइंट न्यूज : सुप्रीम कोर्ट में हिजाब मामले की सुनवाई से जुड़ी 5 सबसे अहम बातें,हिजाब प्रतिबंध विवाद को लेकर सुप्रीम कोर्ट में बहस चल रही है. सोमवार को वरिष्ठ वकील सलमान खुर्शीद (Salman Khurshid)  ने कहा कि इस्लाम में अनिवार्य और गैर-अनिवार्य जैसी कोई बात नहीं है. कुरान में जो कुछ है वह अनिवार्य है और पैगंबर ने जो व्याख्या की है वह भी अनिवार्य है. ,"सोमवार सितम्बर 12, 2022 10:53 PM IST",NDTV News
39,"""कुरान में जो कुछ है वह अनिवार्य है"": हिजाब मुद्दे पर सुनवाई के दौरान SC में सलमान खुर्शीद",सुप्रीम कोर्ट में हिजाब मामले में सुनवाई के दौरान वकील सलमान खुर्शीद ने कहा कि इस्लाम में अनिवार्य और गैर-अनिवार्य जैसा कोई बात नहीं है. कुरान में जो कुछ है वह अनिवार्य है और पैगंबर ने जो व्याख्या की है वह भी अनिवार्य है.,"सोमवार सितम्बर 12, 2022 05:38 PM IST",NDTV News
40,"5 प्‍वाइंट न्‍यूज : हिजाब मामले पर सुप्रीम कोर्ट में हुई सुनवाई, 5 खास बातें..","हिजाब मामले पर सुप्रीम कोर्ट में मंगलवार को सुनवाई हुई. सुनवाई के दौरान हिजाब बैन पर दुष्यंत दवे ने कहा कि सरकार की दलील है कि अनुच्छेद 25 और 26 के तहत संरक्षण सिर्फ उनके लिए है, जो धर्म का अभिन्न और अनिवार्य हिस्सा है. ये अभ्यास धार्मिक अभ्यास हो सकता है, लेकिन उस धर्म के अभ्यास का एक अनिवार्य और अभिन्न अंग नहीं है.","मंगलवार सितम्बर 20, 2022 09:45 PM IST",NDTV News
41,"""राष्ट्रपति भी पल्लू से ढकती हैं अपना सिर"" : हिजाब पर जारी विवाद के बीच कर्नाटक नेता का तर्क","कर्नाटक सरकार के 5 फरवरी, 2022 के एक आदेश ने स्कूलों और कॉलेजों में ""समानता, अखंडता और सार्वजनिक व्यवस्था को बिगाड़ने वाले कपड़े"" पहनने पर प्रतिबंध लगा दिया था.","मंगलवार सितम्बर 20, 2022 06:11 PM IST",NDTV News
42,"हिजाब गरिमा का प्रतीक है, जैसे हिंदू महिला साड़ी के साथ सिर ढकती हैं : सुप्रीम कोर्ट में हुई जबरदस्त बहस","सुनवाई जारी है. जस्टिस हेमंत गुप्ता और जस्टिस सुधांशु धूलिया की बेंच ये सुनवाई कर रही है. आज सुनवाई का 8वां दिन है. हिजाब बैन पर  दुष्यंत दवे ने कहा कि सरकार  की दलील है कि अनुच्छेद 25 और 26 के तहत संरक्षण सिर्फ उनके लिए है, जो धर्म का अभिन्न और अनिवार्य हिस्सा है.  ये अभ्यास धार्मिक अभ्यास हो सकता है, लेकिन उस धर्म के अभ्यास का एक अनिवार्य और अभिन्न अंग नहीं है. ये संविधान द्वारा संरक्षित नहीं है, लेकिन सरकार की ये दलील सही नहीं है.","मंगलवार सितम्बर 20, 2022 04:28 PM IST",NDTV News
43,"ईरान में पर्दा बवाल: 22 साल की महिला की मौत पर आक्रोश, महिलाओं ने जलाए हिजाब, काटे बाल",ईरान में हिजाब विवाद ने तूल पकड़ लिया है. 22 वर्षीय महिला महसा अमीनी की मौत के बाद अब महिलाएं हिजाब जलाकर और कुछ महिलाएं अपने बाल काटकर अपना विरोध दर्ज कर रही हैं.,"सोमवार सितम्बर 19, 2022 03:29 PM IST",NDTV News
