,news_title,news_details,news_date,source_name
10,DNA : मजहब के नाम पर मौत बांटने वाली मानसिकता का विश्लेषण,इस DNA रिपोर्ट में देखिए उस कट्टरपंथी सोच का विश्लेषण जिसकी मदद से दुनियाभर के आतंकी संगठन अपने एजेंडे को आगे बढ़ा रहे हैं. भारत हमेशा से ही इन आतंकी संगठनों का सबसे बड़ा टारगेट रहा है.,"Aug 23,2022, 1:08 AM IST",ZEE News
11,Taal Thok Ke : इस्लामिक स्टेट के कितने टारगेट?,कुछ महीने पहले बीजेपी की प्रवक्ता नूपुर शर्मा ने एक टीवी डिबेट के दौरान बयान दिया था. जिसके बाद पार्टी ने उन्हें सस्पेंड कर दिया था. इसके बाद देश के कई राज्यों में कट्टरपंथियों की ओर से खौफ पैदा करने की कोशिश की गई. यहां तक कि राजस्थान में कन्हैया लाल का कत्ल किया गया. महाराष्ट्र में भी उमेश कोल्हे का सिर कलम कर दिया गया. अब आतंकी संगठन ISI की साजिश का खुलासा हुआ है.,"Aug 22,2022, 20:50 PM IST",ZEE News
12,Taal Thok Ke: विजय शंकर तिवारी ने वारिस पठान की कर दी बोलती बंद,कुछ महीने पहले बीजेपी की प्रवक्ता नूपुर शर्मा ने एक टीवी डिबेट के दौरान बयान दिया था. जिसके बाद पार्टी ने उन्हें सस्पेंड कर दिया था. इसके बाद देश के कई राज्यों में कट्टरपंथियों की ओर से खौफ पैदा करने की कोशिश की गई. यहां तक कि राजस्थान में कन्हैया लाल का कत्ल किया गया. महाराष्ट्र में भी उमेश कोल्हे का सिर कलम कर दिया गया. अब आतंकी संगठन ISI की साजिश का खुलासा हुआ है. देखिए डिबेट के दौरान VHP प्रवक्ता विजय शंकर ने कैसे वारिस पठान की बोलती बंद कर दी.,"Aug 22,2022, 20:28 PM IST",ZEE News
13,"Live: J&K में आतंकियों ने फेंका ग्रेनेड, पुलिस चौकी को बनाया निशाना; 1 नागरिक घायल",Breaking News Live Update Of 15 August 2022: देश-दुनिया की तमाम बड़ी खबरों को जानने के लिए हमारे लाइव ब्लॉग के साथ बने रहिए.,"Aug 15,2022, 6:19 AM IST",ZEE News
14,"Daily news brief: दिल्ली में कोरोना फिर फैला रहा दहशत, पिछले 24 घंटे में संक्रमण से 5 लोगों की मौत",Breaking News Latest Update Of 14 August: देश-दुनिया की तमाम छोटी-बड़ी खबरों से जुड़े रहने के लिए हमारे लाइव ब्लॉग के साथ बने रहिए.,"Aug 14,2022, 5:53 AM IST",ZEE News
15,"Saharanpur: आतंकी नदीम कर रहा था फिदायीन हमले की तैयारी, जाना चाहता था पाकिस्तान","Saharanpur Terrorist News: एटीएस द्वारा सहारनपुर से पकड़ा गया जैश-ए-मुहम्मद और तहरीक-ए-तालिबान का संदिग्ध आतंकी मोहम्मद नदीम फिदायीन हमले की तैयारी कर रहा था. एटीएस के मुताबिक, वह देश विरोधी गतिविधियों में लिप्त था. इस मामले में रोजाना नए खुलासे हो रहे हैं....  ","Aug 13,2022, 22:15 PM IST",ZEE News
16,Terrorist Arrest: सहारनपुर से गिरफ्तार आतंकी ने हमले को लेकर किया बड़ा खुलासा,सहारनपुर से एक आतंकवादी को गिरफ्तार किया गया है. उसने खुलासा किया है कि वो फिदायीन हमले की तैयारी कर रहा था. ये आतंकी कई ऑनलाइन प्लेटफॉर्म से जुड़ा हुआ था.,"Aug 13,2022, 17:14 PM IST",ZEE News
17,"नदीम के खतरनाक इरादों का पर्दाफाश, पाकिस्तान से सीधे मिल रहे थे दहशत फैलाने के ऑर्डर","UP News: आतंकी मोहम्मद नदीम का उद्देश्य अलग-अलग जगहों पर आतंकवादी घटना को अंजाम देने का था. नदीम कई ऑनलाइन प्लेटफॉर्म से जुड़ा था, जिससे वह आतंकवादी घटनाओं को अंजाम दे सके.","Aug 13,2022, 16:37 PM IST",ZEE News
18,"Terrorist Arrest: UP एटीएस ने सहारनपुर से दबोचा आतंकी, मिला था नुपुर शर्मा की हत्या का टास्क","उत्तर प्रदेश के सहारनपुर से एक इस्लामिक आतंकवादी को गिरफ्तार किया गया है, पता चला है कि वह बीजेपी की सस्पेंडेड प्रवक्ता नूपुर शर्मा को जान से मारने की फ़िराक में था.","Aug 13,2022, 13:46 PM IST",ZEE News
19,"पाकिस्तान से आई किताब पढ़कर बना आतंकी, नदीम के निशाने पर थीं नूपुर शर्मा","ATS की पूछताछ में आतंकी नदीम ने बताया, ""उसे जैश की ओर से बीजेपी से निलंबित नूपुर शर्मा की हत्या का टास्क दिया गया था."" नदीम ने कुबूल किया है कि उसे टेलीग्राम नंबर पर पाकिस्तान से एक 70 पेज की बुकलेट भेजी गई थी जिसमें हिंदी और उर्दू में Explosive course, Fidaen Force कैसे बनना है वो सब लिखा था. ","Aug 13,2022, 13:45 PM IST",ZEE News
20,"Namaste India : नूपुर शर्मा को मारने की फ़िराक में था जैश-ए-मुहम्मद का आतंकी, ATS ने सहारनपुर से पकड़ा","उत्तर प्रदेश के सहारनपुर से एक इस्लामिक आतंकवादी को गिरफ्तार किया गया है, पता चला है कि वह बीजेपी की सस्पेंडेड प्रवक्ता नूपुर शर्मा को जान से मारने की फ़िराक में था. पता चला है कि जिस मुस्लिम आतंकी को गिरफ्तार किया गया है","Aug 13,2022, 12:48 PM IST",ZEE News
21,"Nupur Sharma को कब और कहां मारना है, JEM ने सहारनपुर के नदीम को सौंपा था यह काम",UP ATS BIG Success : सहारनपुर से पकड़ा गया संदिग्ध आतंकी नदीम की दो बुआ पाकिस्तान में रहती हैं. नदीम रिश्तेदारी की आड़ में आतंकी हमले की ट्रेनिंग लेने के लिए पाकिस्तान जाना चाहता था. सोशल मीडिया के जरिये वह तहरीक-ए-तालिबान आतंकी संगठन के आतंकी सैफुल्ला से फिदायीन हमले की ट्रेनिंग ले रहा था.,"Aug 13,2022, 11:36 AM IST",ZEE News
22,"जैश-ए-मोहम्मद से जुड़ा आतंकी गिरफ्तार, नुपुर शर्मा की हत्या का मिला था जिम्मा",उत्तर प्रदेश पुलिस के आतंकवाद निरोधक दस्ते (एटीएस) ने शुक्रवार को सहारनपुर से जैश-ए-मोहम्मद एवं अन्य संगठनों से जुड़े एक कथित आतंकवादी को गिरफ्तार किया. उत्तर प्रदेश के अपर पुलिस महानिदेशक (कानून-व्यवस्था) प्रशांत कुमार ने शुक्रवार को इस संबंध में जानकारी दी.  ,"Aug 12,2022, 20:40 PM IST",ZEE News
23,सहारनपुर- जैश का आतंकी मोहम्मद नदीम गिरफ्तार,सहारनपुर से जैश-ए-मोहम्मद के आतंकी मोहम्मद नदीम को गिरफ्तार कर लिया गया है. मिली जानकारी के मुताबिक वह बीजेपी की पूर्व नेता नूपुर शर्मा की हत्या करने का प्लान बना रहा था.,"Aug 12,2022, 20:34 PM IST",ZEE News
24,"ଦୁଇ ଆତଙ୍କବାଦୀଙ୍କୁ ଗିରଫ କଲା ATS, ନୁପୁର ଶର୍ମାଙ୍କୁ ହତ୍ୟା କରିବାକୁ କରିଥିଲେ ପ୍ଲାନ୍",Terrorist Arrested: ସ୍ୱାଧୀନତା ଦିବସ ପୂର୍ବରୁ UP ATS ଏକ ବଡ଼ ସଫଳତା ପାଇଛି । ଏଟିଏସ୍ ସାହାରନପୁରରୁ ଦୁଇଜଣ ଆତଙ୍କବାଦୀଙ୍କୁ ଗିରଫ କରିଛି । ଗିରଫ ହୋଇଥିବା ଆତଙ୍କବାଦୀମାନେ ସ୍ୱାଧୀନତା ଦିବସରେ ଏକ ବଡ଼ ଆକ୍ରମଣ ଯୋଜନା କରୁଥିବା ଏଟିଏସ୍ ସୂଚନା ପାଇଥିଲା ।,"Aug 12,2022, 20:15 PM IST",ZEE News
25,"खंडवा में लगे 'सर तन से जुदा' के नारे, मोहर्रम जुलूस का वीडियो वायरल VIDEO","खंडवा में मोहर्रम में जुलूस के दौरान जब ताजियों को विसर्जन करने के लिए ले जाया जा रहा था, तब जलेबी चौक के पास जुलूस में मौजूद भीड़ ने कथित तौर से 'सर तन से जुदा' के नारे लगाए. बता दें कि जिस वक्त यह नारे लगाए जा रहे थे. तब कई पुलिसकर्मी मौके पर मौजूद थे. पुलिस अब वायरल वीडियो की जांच कर रही है, औऱ पहचान के बाद मामला दर्ज करने की बात कह रही है. देखिए ये Video","Aug 12,2022, 0:11 AM IST",ZEE News
26,Zee Top 10: केजरीवाल की 'मुफ्त राजनीति' पर पीएम मोदी का तंज,"इस सेगमेंट में, आपको ज़ी न्यूज़ दिखाता है दिन की बड़ी ख़बरें। सेगमेंट Zee Top 10 ज़ी न्यूज़ के महत्वपूर्ण समाचार बुलेटिन का एक हिस्सा है जिसमें हम बड़ी ख़बरों को फटाफट अंदाज में पेश करते हैं.","Aug 11,2022, 8:54 AM IST",ZEE News
27,Breaking News : नूपुर जो मांग कर रहीं थी कोर्ट ने उसे पूरा कर दिया,"नूपुर शर्मा को अब सुप्रीम कोर्ट से बड़ी राहत मिली है. अब उनके खिलाफ दर्ज सभी FIR को दिल्ली ट्रांसफर किया जाएगा. नूपुर शर्मा खुद लंबे समय से मांग कर रही थीं कि उनके खिलाफ दर्ज शिकायतों को दिल्ली ट्रांसफर कर दिया जाए, अब कोर्ट ने भी इस मामले पर फैसला सुना दिया है.","Aug 10,2022, 17:40 PM IST",ZEE News
28,ନୁପୁର ଶର୍ମାଙ୍କୁ ନେଇ ସୁପ୍ରିମକୋର୍ଟ ଦେଲେ ଏହି ବଡ଼ ରାୟ,Supreme Court: ପେଗମ୍ବର ମହମ୍ମଦଙ୍କୁ ନେଇ କଥିତ ଭାବେ ଦେଇଥିବା ବିବାଦୀୟ ବୟାନ ଉପରେ ସୁପ୍ରିମକୋର୍ଟ ନୁପୁର ଶର୍ମାଙ୍କ (Nupur Sharma) ବିରୋଧରେ ଦାୟର ହୋଇଥବା ସମସ୍ତ ଏଫଆଇଆରକୁ ଦିଲ୍ଲୀକୁ ସ୍ଥାନାନ୍ତର କରିବାକୁ ନିର୍ଦ୍ଦେଶ ଦେଇଛନ୍ତି । ଦିଲ୍ଲୀ ପୋଲିସ ମଧ୍ୟ ଏହି ଘଟଣାର ତଦନ୍ତ କରିବ ।,"Aug 10,2022, 17:33 PM IST",ZEE News
29,पैगंबर मोहम्मद पर टिप्पणी मामले में सुप्रीम कोर्ट से नुपुर शर्मा को मिली बड़ी राहत,Nupur Sharma: पैगंबर मोहम्मद मामले में नुपुर शर्मा को सुप्रीम कोर्ट से राहत मिली है. उच्चतम अदालत ने पैगंबर मोहम्मद पर कथित नफरत भरे बयान को लेकर नुपुर शर्मा के खिलाफ हुईं सभी प्राथमिकियों को एक साथ क्लब करने और उन्हें दिल्ली स्थानांतरित करने का निर्देश दिया है.,"Aug 10,2022, 17:08 PM IST",ZEE News
30,"नूपुर शर्मा को सुप्रीम राहत, देशभर में दर्ज सभी केस दिल्ली ट्रांसफर, SC का आदेश",नूपुर शर्मा को सुप्रीम कोर्ट से बड़ी राहत मिली है. उनके खिलाफ दर्ज सभी FIR को दिल्ली ट्रांसफर किया जाएगा.,"Aug 10,2022, 16:57 PM IST",ZEE News
31,"Nupur Sharma को सुप्रीम कोर्ट से बड़ी राहत, अब दिल्ली पुलिस करेगी पूरे मामले की जांच","पैगंबर मुहम्मद को लेकर एक बयान देने पर नुपूर शर्मा के खिलाफ देश भर में माहौल गर्मा गया था. इसके बाद बीजेपी ने नुपूर को पार्टी से निकाल दिया था. उनके खिलाफ महाराष्ट्र, पश्चिम बंगाल सहित अलग-अलग राज्यों में कुल 5 मामले दर्ज हुए थे.","Aug 10,2022, 16:42 PM IST",ZEE News
32,"Delhi NCR Haryana Todays Live News: नुपूर शर्मा को कोर्ट से सुप्रीम राहत, सभी FIR होंगी क्लब, केस दिल्ली पुलिस को ट्रांसफर के आदेश","सुप्रीम कोर्ट नुपूर शर्मा को बड़ी राहत मिली है. कोर्ट ने नुपुर शर्मा के खिलाफ सभी एफआईआर को क्लब करने, जांच के लिए दिल्ली पुलिस को ट्रांसफर करने का आदेश दिया है. साथ कोर्ट ने याचिकाकर्ता के जीवन और स्वतंत्रता के लिए गंभीर खतरे का संज्ञान लिया है. यह याचिका नुपूर शर्मा ने लगाई थी, जिस पर कोर्ट ने 10 अगस्त को सुनवाई की तारीख दी थी. ","Aug 10,2022, 8:25 AM IST",ZEE News
33,अहमदनगर में नूपुर शर्मा का स्टेटस लगाने पर युवक पर हमला,Maharashtra : भारतीय जनता पार्टी (BJP) से निलंबित की जा चुकीं पार्टी प्रवक्ता नुपुर शर्मा (Nupur Sharma) का समर्थन करने वालों पर हमले रुक नहीं रहे हैं। ऐसे ही एक हमले में महाराष्ट्र के अहमदनगर का एक युवक बुरी तरह घायल हो गया है।,"Aug 7,2022, 13:14 PM IST",ZEE News
34,महाराष्ट्र के अहमदनगर में युवक पर हमला,Maharashtra Crime: भारतीय जनता पार्टी (BJP) से निलंबित की जा चुकीं पार्टी प्रवक्ता नुपुर शर्मा (Nupur Sharma) का समर्थन करने वालों पर हमले रुक नहीं रहे हैं। ऐसे ही एक हमले में महाराष्ट्र के अहमदनगर का एक युवक बुरी तरह घायल हो गया है।,"Aug 7,2022, 12:40 PM IST",ZEE News
35,"महाराष्ट्र: नूपुर शर्मा का समर्थन करने वाले शख्स पर हमला, हालत बेहद नाजुक",Man attacked by mob in Ahmednagar: महाराष्ट्र के अहमदनगर में उस वक्त कोहराम मच गया जब एक शख्स पर हमला किया गया. बताया गया कि शख्स ने कथित तौर पर भाजपा की पूर्व नेता नूपुर शर्मा का समर्थन किया था.,"Aug 7,2022, 8:52 AM IST",ZEE News
36,"नुपुर शर्मा के समर्थन का आरोप लगाते हुए युवक पर तलवार, दरांती से हमला","भीड़ ने 23 वर्षीय एक व्यक्ति पर सोशल मीडिया पर भारतीय जनता पार्टी (बीजेपी) की निलंबित नेता नुपुर शर्मा का समर्थन करने का आरोप लगाते हुए धारदार हथियारों से हमला कर दिया, जिससे वह गंभीर रूप से घायल हो गया. पुलिस ने शनिवार को यह जानकारी दी.  ","Aug 6,2022, 20:24 PM IST",ZEE News
37,Phulwari Sharif मामले में NIA की छापेमारी जारी,"Phulwari Sharif मामले में NIA की छापेमारी लगातार जारी है, बिहार ही नहीं देश के अलग-अलग राज्यों में Terror Modules के खिलाफ छापेमारी जारी है...इस दौरान बेहद अहम खुलासे भी हुए हैं....देखिए पूरी ख़बर !","Aug 3,2022, 13:00 PM IST",ZEE News
38,Khabren Khatakhat: युद्ध के बिना आतंकवाद खत्म करना संभव - ओबामा,खबरें खटाखट सेगमेंट जी न्यूज के महत्वपूर्ण बुलेटिन का एक हिस्सा है जिसमें आप सभी जरूरी खबरें देख सकेंगे.,"Aug 2,2022, 13:06 PM IST",ZEE News
39,Khabren Khatakhat: बिहार में BJP की बैठक का आखिरी दिन,खबरें खटाखट सेगमेंट जी न्यूज के महत्वपूर्ण बुलेटिन का एक हिस्सा है जिसमें आप सभी जरूरी खबरें देख सकेंगे.,"Jul 31,2022, 9:22 AM IST",ZEE News
40,कुछ लोग धर्म के नाम पर नफरत फैला रहे हैं; देश की प्रगति के लिए एकता जरूरी : डोभाल,National Security Advisor Ajit Doval: राष्ट्रीय सुरक्षा सलाहकार अजीत डोभाल ने ऑल इंडिया सूफी सज्जादानशीं काउंसिल की सर्वधर्मसभा में धर्म के नाम पर फैल रही हिंसा की आलोचना करते हुए इस पर रोक लगाने की मांग की है.,"Jul 30,2022, 19:25 PM IST",ZEE News
41,"धर्म के नाम पर कुछ लोग बिगाड़ रहे देश का माहौल, NSA डोभाल का बड़ा बयान","Ajit Doval News: एनएसए अजीत डोभाल ने देश के माहौल को पलीता लगाने वाले असामाजिक तत्वों को लेकर बड़ा बयान दिया है. उन्होंने कहा कि कुछ लोग धर्म, विचारधारा के नाम पर लोगों को भड़काने की कोशिश कर रहे हैं.","Jul 30,2022, 18:00 PM IST",ZEE News
42,Khabren Khatakhat: राष्ट्रपति से अधीर रंजन ने मांगी माफी,खबरें खटाखट सेगमेंट जी न्यूज के महत्वपूर्ण बुलेटिन का एक हिस्सा है जिसमें आप सभी जरूरी खबरें देख सकेंगे.,"Jul 30,2022, 9:38 AM IST",ZEE News
43,कासगंज में नूपुर शर्मा का समर्थन करने पर RSS कार्यकर्ताओं को धमकी,कासगंज में नूपुर शर्मा का समर्थन करने पर RSS कार्यकर्ताओं को धमकी मिलने का मामला सामने आया है. आरोपियों ने जिंदा दफनाने की धमकी दी है. फिलहाल आरोपी युवकों के खिलाफ मामला दर्ज हो चूका है,"Jul 28,2022, 11:28 AM IST",ZEE News
44,"नूपुर के समर्थन पर RSS कार्यकर्ता को 'जान से मारने की धमकी'', पुलिस तक पहुंचा मामला",कासगंज के अमांपुर थाना क्षेत्र के एक युवक का आरोप है कि उसे नुपूर शर्मा का समर्थन करने की वजह से जान से मारने की धमकी दी गई है. उसने इस बात की शिकायत पुलिस में दर्ज कराई है. मामला सामने आने के बाद पुलिस एक्शन में आ गई है.,"Jul 27,2022, 20:18 PM IST",ZEE News
45,"BJYM नेता की हत्या का उदयपुर कनेक्शन, कन्हैयालाल के सपोर्ट में की थी पोस्ट",राजस्थान के उदयपुर में दर्जी कन्हैयालाल की हत्या की आग अभी पूरी तरह बुझी भी नहीं थी कि कर्नाटक में बीजेपी युवा मोर्चा के एक नेता की निर्मम तरीके से हत्या कर दी गई है.,"Jul 27,2022, 15:50 PM IST",ZEE News
46,"Madhya Pradesh: पिता को आया मैसेज -- आपका बेटा बहादुर था, लेकिन 'गुस्ताख ए रसूल की एक ही सजा'",मध्य प्रदेश के रायसेन जिले में इंजीनियरिंग स्टूडेंट की हुई हत्या के मामले में पिता को Whatsapp पर जो संदेश मिला वो हैरान करने वाला था. मैसेज में मौत को लेकर 'सर तन से जुदा' का जिक्र किया गया था.,"Jul 27,2022, 11:44 AM IST",ZEE News
47,Madhya Pradesh: नूपुर के समर्थन में 'गला काट गैंग' एक्टिव?,"मध्य प्रदेश के रायसेन जिले में बीती देर रात इंजीनियरिंग स्टूडेंट का शव मिला. शुरुआती जांच के बाद पुलिस मामले को आत्महत्या का केस मान रही थी, लेकिन छात्र के पिता को घटना से पहले जो मैसेज मिला है, उससे मौत पर सस्पेंस बढ़ गया है.","Jul 26,2022, 13:26 PM IST",ZEE News
48,"पिता को मैसेज मिला 'सिर तन से जुदा', फिर कुछ देर बाद रेलवे ट्रैक पर मिली बेटे की लाश","Raisen Crime News: पिता और दोस्तों के वाट्सऐप पर एक स्क्रीनशॉट आया, जिसमें लिखा था, 'गुस्ताख-ए-नबी की एक ही सजा, सिर तन से जुदा...!' इसके कुछ देर बाद ही स्टूडेंट की लाख रेलवे ट्रैक पर मिली.","Jul 26,2022, 8:57 AM IST",ZEE News
49,ट्विटर पर क्यों ट्रेंड कर रहा है #ReleaseIrfanPathan; पत्नी की अपील पर यूजर्स भ्रमित,"Irfan Pathan Trend on Twitter: जैसे ही हैशटैग #ReleaseIrfanPathan ट्विटर पर एक टॉप ट्रेंड बन गया, कई यूजर्स हैरान रह गए, क्योंकि उन्होंने समझ लिया कि पूर्व क्रिकेटर इरफान पठान को गिरफ्तार कर लिया गया है.","Jul 24,2022, 15:44 PM IST",ZEE News
50,Khabren Khatakhat: Arpita Mukherjee की आज कोर्ट में पेशी,खबरें खटाखट सेगमेंट जी न्यूज के महत्वपूर्ण बुलेटिन का एक हिस्सा है जिसमें आप सभी जरूरी खबरें देख सकेंगे.,"Jul 24,2022, 8:08 AM IST",ZEE News
51,Khabren Khatakhat: UP के हाथरस में सड़क हादसे के दौरान 5 कांवड़ियों की मौत,खबरें खटाखट सेगमेंट जी न्यूज के महत्वपूर्ण बुलेटिन का एक हिस्सा है जिसमें आप सभी जरूरी खबरें देख सकेंगे.,"Jul 23,2022, 8:38 AM IST",ZEE News
52,Zee Top 10: नीरव मोदी के खिलाफ ED की कार्रवाई,"इस सेगमेंट में, आपको ज़ी न्यूज़ दिखाता है दिन की बड़ी ख़बरें। सेगमेंट Zee Top 10 ज़ी न्यूज़ के महत्वपूर्ण समाचार बुलेटिन का एक हिस्सा है जिसमें हम बड़ी ख़बरों को फटाफट अंदाज में पेश करते हैं.","Jul 23,2022, 8:08 AM IST",ZEE News
53,"Daily News Report: भरतपुर में साधु के आत्मदाह का मामला, CM गहलोत ने दिए उच्च स्तरीय जांच के आदेश",Live Updates and Breaking News of 23th July 2022: देश और दुनिया की तमाम खबरों से जुड़े लेटेस्ट अपडेट के लिए हमारे लाइव ब्लॉग के साथ बने रहिए...,"Jul 23,2022, 6:06 AM IST",ZEE News
54,"उदयपुर हत्याकांड: NIA को बड़ी कामयाबी, 8वां आरोपी भी हुआ गिरफ्तार","मामला शुरू में 29 जून को धनमंडी पुलिस स्टेशन में दर्ज किया गया था, लेकिन NIA ने मामला फिर से दर्ज कर लिया क्योंकि उसने जांच अपने हाथ में ले ली थी. ","Jul 22,2022, 23:46 PM IST",ZEE News
55,नूपुर शर्मा पर ओवैसी की भड़काऊ तकरीर | देखिए Zee News से Exclusive बातचीत में क्या कुछ कहा?,"Zee News से Exclusive बातचीत में ओवैसी ने जमकर केंद्र सरकार को घेरा है, कहा - नूपुर शर्मा को पूरी तरह बचाया जा रहा है, अभी तक क्यों नहीं गिरफ्तार किया गया.देखें पूरा Interview","Jul 22,2022, 22:12 PM IST",ZEE News
56,Nupur Sharma Row: गाजियाबाद में वकील को 'सिर तन से जुदा' करने की धमकी मिली,उत्तर प्रदेश के गाजियाबाद में वकील को 'सिर तन से जुदा' करने की धमकी मिली है. वकील के घर पर ये धमकी भरे पोस्टर चस्पा किए गए हैं. बताया जा रहा है कि जिन असामाजिक तत्वों ने ये धमकी दी है वो नूपुर शर्मा और कन्हैया लाल का समर्थन करने से नाराज हैं.,"Jul 22,2022, 20:00 PM IST",ZEE News
57,Nupur Sharma Controversy : सिर तन से जुदा करने की फिर आई धमकी,नूपुर शर्मा के विवादित बयान के बाद धमकियों का सिलसिला जारी है. विवादित बयान को लेकर अमरावती और उदयपुर में दो लोगों की हत्या की जा चुकी है. लेकिन इसके बाद भी नूपुर शर्मा के समर्थन में पोस्ट करने वालों को धमकियां दी जा रहीं है.,"Jul 22,2022, 14:00 PM IST",ZEE News
58,Khabren Khatakhat: 'साल 2021-22 में 747 वेबसाइट बैन',खबरें खटाखट सेगमेंट जी न्यूज के महत्वपूर्ण बुलेटिन का एक हिस्सा है जिसमें आप सभी जरूरी खबरें देख सकेंगे.,"Jul 22,2022, 8:38 AM IST",ZEE News
